"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_ELEICAO";"NM_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"NR_PROTOCOLO_REGISTRO";"DT_REGISTRO";"NR_CNPJ_EMPRESA";"NM_EMPRESA";"NM_EMPRESA_FANTASIA";"DS_CARGOS";"DT_INICIO_PESQUISA";"DT_FIM_PESQUISA";"QT_ENTREVISTADOS";"CD_CONRE";"NM_ESTATISTICO_RESP";"VR_PESQUISA";"NR_CPF_CNPJ_CONTRATANTE";"NM_CONTRATANTE";"DS_ORIGEM_RECURSO";"NR_CPF_CNPJ_PAGANTE";"NM_PAGANTE_PESQUISA";"DS_METODOLOGIA_PESQUISA";"DS_PLANO_AMOSTRAL";"DS_SISTEMA_CONTROLE";"DS_DADO_MUNICIPIO"
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"AC";"AC";"ACRE";"AC006602018";"21/09/2018";"04942645000102";"J J COELHO";"INSTITUTO PHOENIX & ASSOCIADOS";"Deputado Federal, Senador, Governador, Deputado Estadual";"26/09/2018";"28/09/2018";"802";"7655-A";"Augusto da Silva Rocha ";"9700,00";"22969490000171";"HEITOR DE SOUZA SOARES 01468649132 / HSS ASSESSORIA E CONSULTORIA";"Recursos Próprios";"04942645000102";"J J COELHO";"Metodologia de pesquisa:    Metodologia de pesquisa: Metodologia de pesquisa: METODOLOGIA UTILIZADA para unidade federativa do Estado do Acre. No DESENVOLVIMENTO DESTA SONDAGEM O objetivo principal desta pesquisa e identificar as intenções de voto, para o pleito majoritário e proporcional, averiguando as devidas tendências. MÉTODO: PROBABILIÍSTICO ESTRATIFICADO COM SORTEIO DE MULTIPLOS ESTÁGIO. Por tratar-se de um estudo descritivo, com característica de um público conhecido, desenvolvemos um método direto, através da amostragem probabilística. Assim na abrangência da área geográfica aplicamos um percentual pré-definido nas proporções do universo dos eleitores, baseando-se também nos percentuais eleitorais para cada micro setor da região pesquisada. De acordo com as tabelas apresentadas. O critério de seleção obedece às informações e dados do TRE e IBGE. As entrevistas serão na quase totalidade efetuadas nos domicílios dos eleitores, após a certificação de que os mesmos votam no Estado e se dispõe a responderes as perguntas apresentadas. Selecionamos (12). Municípios das diversas regiões sorteadas entre aproximadamente 75% dos votos das unidades de maiores pesos populacional. Que resulta em 2/3 dá abrangência da população e por conseguinte do contingente eleitoral de todo estado. Para atingirmos os propósitos deste estudo utilizamos a técnica de pesquisa por amostragem, que reside na apreensão sistemática e extensiva das tendências dos indivíduos inserido no universo pesquisado e que integra a realidade a ser investigada. A validade deste tipo de pesquisa está na possibilidade de se aferir a intensidade de tendências, permitindo a coleta de dados utilizando de um formulário de questionamento misto contendo algumas perguntas estimulada (optativas) e outras semiabertas de caráter mais informativo. Este último tipo de questão permite que se evite indução da resposta, assim, como possibilita que se tenha conhecimento dos quadros de referência dos entrevistados.com isso, obtêm-se também posições qualitativas das opiniões coletadas e que permitam aos interessados: traçar perfis, avaliar gestões e serviço. identificação e desempenho das lideranças, em estudo pelo cruzamento das respostas obtidas. UNIVERSO da pesquisa será constituído pelos eleitores da unidade federativa segmentada pelos variáveis de sexo e faixa etárias e área geográfica definidas a partir da idade 16 anos, integrantes de todas as camadas socioeconômica do estado. Colocamos em campo agente com razoável instrução com nível médio, treinados para o fim especifico, supervisionado por chefe de equipe que acima de tudo primam pela neutralidade dos dados a ser apreendidos. O trabalho terá a duração de até quatro dias programados de acordo com o cronograma de serviços e mais ate (02) dias ininterruptos, serão empregados na tarefa de: Revisão. Processamento e tabulação geral, dos (802) questionários, aplicados. Finalizando assim com a publicação dos dados, em      tempo hábil, salvo se algum acidente de percurso, que possa naturalmente retardar a coleta de dados em campo. Quanto a estratificação das quotas: consiste em si determinar o bairro ou setores censitários por sorteio, determinando ao agente coletor a quantidade de entrevistas para cada período diário e o percentual por faixa etária e sexo tornando assim a amostragem eqüiprobabilística. EQUIPE: Um grupo de (07) agentes pesquisadores realizara a coleta de dados em campo, nos bairros e localidades sorteadas, dentre os limites dos municípios, coletando assim as entrevistas que haverão de compor a amostragem prevista.  ";"  Plano amostral e ponderação quanto a sexo, idade, grau de instrução e nível econômico do entrevistado. intervalo de confiança e margem de erro:  PLANO AMOSTRAL E PODERAÇÃO) a quota de sexo, idade, grau de instrução e nível econômico do entrevistados: intervalo de confiança e margem de erro. plano amostral e ponderação quanto a sexo, idade, a faixa etária ficou definida em cinco categoria: de 16 a 24 anos 22,2% 178 amostras de 25 a 34 anos. 24,1% 193 amostras de 35 a 44 anos 21,4%171 amostra de 45 a 60 anos 19,7% 158 amostras e acima de 60 anos de idade: dos 60 ano12,6% 101 amostra PLANO AMOSTRAL E PODERAÇÃO este plano foi elaborado com base no contingente populacional pautado diretamente no eleitorado, por tratar- se de um levantamento exclusivo de intenção de voto. Com base na eleição vindoura do próximo mês de outubro. Desta forma, baseado nos dados estatístico IBGE referente ao estudo, as quotas com o perfil das pessoas a serem entrevistado como poderá ser observado na tabela de estratificação. QUOTA DE SEXO: com 51,5% de coleta entre as mulheres, o que equivale a quatrocentos e dez amostras e o restante (trezentos e noventa e três) feita no segmento masculino 48,5% 388 amostra eleitorado do estado do Acreano. GRAU DE INSTRUÇÃO: nas devidas proporções apresentadas na tabela do IBGE. Estabelecendo-se assim a margem de erro e nível de confiança. Por outro lado, adequamos a escolha dos bairros dentro da proporcionalidade populacional de cada microrregião geograficamente delimitada. Como também poderá ser visto. Na tabela das regionais e municipais contempladas conforme sua devida densidade eleitoral, mantendo-se assim a proporção no peso amostral de cada unidade regional. Desta forma a amostragem será produzida pelos questionários feitos a base de entrevistas individuais, nos variados setores censitários estratificados, tendo-se como o UNIVERSO da pesquisa os eleitores do estado respaldado no contingente total do Acre. Dos quais serão retiradas estas amostras em quantidade representativa, obedecendo aos critérios acima exposto. O intervalo de confiança é de 96%o que significa dizer que em 100 trabalhos desta natureza, somente (04) poderão apresentar uma variação fora do previsto. Margem de erro: para mais ou para menos 2,83% de acordo com a tabela fornecida pelo estatístico responsável. Augusto da Silva Rocha, inscrito no CORRE (1) sob o número 7655-A    ";"Sistema interno de controle e verificação, conferência e fiscalização da coleta de dados e do trabalho de campo:  Sistema interno de controle e verificação, conferência e fiscalização da coleta de dados e do trabalho de campo: Sistema interno de controle e verificação, conferência e fiscalização da coleta dos dados de campo: Como variáveis de controle, seguimos à risca neste trabalho as recomendação da Lei Eleitoral Vigente, que estabelece como padrões de controle as variáveis dentro dos percentuais apresentados pelo IBGE nas últimas aferições dos sensos populacionais. Assim enquadramos religiosamente dentro da variável de faixa etária e quota de sexo. O índice amostral que determinarão a ponderação da variável. Respeitando as variações permitida, nunca superiores a margem de erro estabelecido. Quanto a área física em cada bairro será escolhida, as ruas em proporção ao número de amostra de cada unidade, de formas a mapearmos na proporção equiprobabilística. Dentre as cinco classes socioeconômicas definidas A. B. C. D. e E. como também o nível escolaridade dos entrevistados, em número de quatro classes, a saber: superior Completo ou incompleto, básico, primário ou fundamental e semianalfabeta ou analfabeto funcionais, encaixados dentro das proporções do último senso demográfico, funcionando como variáveis decorrentes e não de controle excepcionalmente. As religiões dos entrevistados não requerem qualquer controle, visto que serão elementos somente passiveis ou acompanhamento, desta forma não entram na pauta de controle das informações apreendidas. Na conferência de questionários e revisão de dados se faz de imediato após a coleta de campo, em aproximadamente 15% dos questionários tendo em vista a relação de telefones, ou e-mail fornecidas por parte dos respondentes, tendo em vista também averiguar possíveis irregularidades na coleta ou mesmo no preenchimento dos dados fornecidos. A relação dos bairros com seus respectivos números de amostra serão enviados posteriormente, logo após sejam catalogados todas as amostras planejadas. Questionário (vide copia anexa). Nota: embora a amostragem tenha sido enquadrada proporcionalmente nas devidas faixas de controle, no concernente as variáveis de classe socioeconômica e                 instrução escolar, possa haver sempre algumas oscilações de faixa, em razão das fontes oficias estarem sempre desatualizadas e as mudanças serem bastante evolutivas de formas a não comprometer a essência dos resultados finais. Assim levamos em conta também dados de outros trabalhos e levantamentos sociológicos feito na região nos últimos anos. Dados relativos aos municípios e bairros abrangidos pala pesquisa. Na ausência de delimitação do bairro, será identificada a área em que foi realizada a pesquisa (6º do art.2º da Resolução- TSE nº 23.453/2015. Ate o sétimo dia seguinte ao registro da pesquisa, será ele complementado com os dados. Dados relativos aos municípios e bairros abrangidos pela pesquisa. Na ausência de delimitação do bairro, será identificada a área em que foi realizada a pesquisa(conforme §6º. do art. 2º. da Resolução-TSE nº. 23.549/2017, Até o sétimo dia seguinte ao registro da pesquisa, será ele complementado com os dados relativos aos bairros abrangidos. na ausência de delimitação do bairro, será identificada a área em que foi realizada):    Dados relativos aos municípios e bairros abrangidos pela pesquisa. Na ausência de delimitação do bairro, será identificada a área em que foi realizada a pesquisa(conforme §6º. do art. 2º. da Resolução-TSE nº. 23.549/2017, Até o sétimo dia seguinte ao registro da pesquisa, será ele complementado com os dados relativos aos bairros abrangidos. na ausência de delimitação do bairro, será identificada a área em que foi realizada):                 ";"Obs. relação dos municípios serão anexados posteriormente "
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"AC";"AC";"ACRE";"AC008382018";"12/09/2018";"29842579000111";"REAL TIME BIG DATA GESTAO DE DADOS LTDA.";"REAL TIME BIG DATA";"Governador, Senador";"17/09/2018";"17/09/2018";"1200";"7655";"Augusto da Silva Rocha";"13000,00";"29842579000111";"REAL TIME BIG DATA GESTAO DE DADOS LTDA.";"#NULO#";"29842579000111";"REAL TIME BIG DATA GESTAO DE DADOS LTDA.";"Pesquisa quantitativa, que consiste na realização de entrevistas por telefone, com a aplicação de questionário estruturado junto a uma amostra, representativa do eleitorado em estudo.";"Universo: 547.680 eleitores (TSE). Amostra: 1200 entrevistas. Nível de Confiança: 95%. Margem de Erro: até 3 pontos percentuais para mais ou para menos. Divisão Censitária. Ponderação quanto ao sexo e faixa etária: Masculino de 16 a 24 anos (10,7%), Masculino de 25 a 34 anos (11,5%), Masculino de 35 a 44 anos (10,4%), Masculino de 45 a 59 anos (9,7%) e Masculino acima de 59 anos (6,2%). Feminino de 16 a 24 anos (11,4%), Feminino de 25 a 34 anos (12,7%), Feminino de 35 a 44 anos (11,0%), Feminino de 45 a 59 anos (10,0%) e Feminino acima de 59 anos (6,3%). Ponderação quanto ao nível de instrução: 30,8% de Analfabeto / Fundamental Incompleto, 17,0% de Lê e escreve / Fundamental Completo, 36,7% de Médio Incompleto / Médio Completo e 15,5% de Superior Incompleto / Superior Completo. Ponderação quanto a distribuição por renda mensal domiciliar: 33,2% até 1 SM, 24,9% de 1 até 2 SM, 26,5% de 2 até 5 SM, 10,0% de 5 até 10 SM e 5,3% acima de 10 SM.";"Checagem de 20% da amostra efetuada pelos supervisores. Todos os entrevistadores foram amplamente treinados e orientados tanto teoricamente quanto praticamente sobre suas responsabilidade e funções, respeitando as cotas pré-estabelecidas. A equipe está dividida em coordenadoria-geral / supervisores / entrevistadores.";"Em anexo."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"AC";"AC";"ACRE";"AC009872018";"25/06/2018";"14614894000114";"ERIC LIMA BARBOSA - ME";"PONTUAL PESQUISAS";"Governador, Deputado Distrital, Deputado Estadual, Deputado Federal, Senador";"09/06/2018";"20/06/2018";"6333";"9079";"Alice Nascimento de Assis";"30000,00";"14614894000114";"ERIC LIMA BARBOSA - ME";"#NULO#";"14614894000114";"ERIC LIMA BARBOSA - ME";"A pesquisa foi realizada envolvendo todos os 21 municípios (Interior) e a capital pertencentes as zonas eleitorais do estado do Acre (a definição das zonas pode ser encontrada em http:// http://www.tre-ac.jus.br). Do qual a população de estudo será o conjunto de eleitores com 16 anos ou mais, com registro eleitoral no município de Rio Branco e seus 21 municípios e estando aptos a votar nas eleições gerais no Brasil para 2018. A metodologia aplicada pela Pontual Pesquisas obedecerá a técnica de pesquisa transversal do tipo quantitativa por meio de aplicação de questionário estruturado a rigor de cálculo de amostragem probabilística aleatória simples. A coleta de dados ocorreu nos dias 09 a 20 de junho/2018 na capital do estado e os 21 municípios. A Pontual Pesquisas utilizou questionários previamente validado através de estudo piloto, por equipe treinada, sendo composta por 09 entrevistadores, 02 supervisores e 01 coordenador. ";"O delineamento amostral aplicado ocorreu através de amostra aleatória estratificada, do qual cada estrato será representado por distritos do município de Rio Branco e os 21 municípios do interior. Em cada estrato, realizada uma amostra probabilística simples.   Sendo assim, o levantamento foi realizado com eleitores, pertencentes aos distritos da capital e aos 21 municípios determinados para o estudo. Cada entrevistado foi alcançado através de sorteio aleatório simples, representando que todos têm a mesma chance de ser sorteado para o estudo, garantindo assim, metodologia adequada de representações para as variáveis que apresentam ponderações quanto a sexo, idade, grau de instrução e nível econômico. Foram realizadas 6.333 entrevistas eleitorais com margem de erro máxima de 3,49 pontos percentuais para mais ou para menos (1,85% Rio Branco e 1,64% Interior), considerando o intervalo de confiança de 95%, conforme Morettin (2009) página 229.     As coletas foram realizadas obedecendo os seguintes cálculos de amostragem determinado, para os municípios e a capital.   1. (Acrelândia -124). 2. (Assis Brasil ¿ 71). 3. (Brasileia ¿ 224). 4. (Bujari ¿ 101). 5. (Capixaba ¿ 92). 6. (Cruzeiro do Sul ¿ 601). 7. (Epitaciolândia ¿ 148). 8. (Feijó ¿ 251). 9. (Jordão ¿ 59). 10. (Manoel Urbano ¿ 84). 11. (Marechal Thaumaturgo ¿ 119). 12. (Mâncio Lima ¿ 151). 13. (Plácido de Castro ¿ 173). 14. (Porto Acre ¿ 142). 15. (Porto Walter ¿ 74). 16. (Rodrigo Alves ¿ 139). 17. (Santa Rosa do Purus ¿ 41). 18. (Sena Madureira ¿ 305). 19. (Senador Guiomar ¿ 205). 20. (Tarauacá ¿ 316). 21. (Xapuri ¿ 129) e 22. (Rio Branco ¿ 2.784 (divididos para centro e 10 distritos)).  ";"Para controle, verificação e conferência das informações coletadas foi desenvolvido trabalho com equipes composta de 09 entrevistadores, 02 supervisores, 01 coordenador. Neste estudo, os supervisores e coordenadores foram responsáveis por realizar conferência de 10% dos questionários preenchidos em campo, procedimento adotado para efeito de verificação e coerência das informações coletadas. Após esta etapa, os questionários são verificados, durante todas as etapas, quanto a construção do banco de dados e análise das variáveis.   ";"As coletas foram realizadas obedecendo os seguintes cálculos de amostragem determinado, para os municípios e a capital.   1. (Acrelândia -124). 2. (Assis Brasil ¿ 71). 3. (Brasileia ¿ 224). 4. (Bujari ¿ 101). 5. (Capixaba ¿ 92). 6. (Cruzeiro do Sul ¿ 601). 7. (Epitaciolândia ¿ 148). 8. (Feijó ¿ 251). 9. (Jordão ¿ 59). 10. (Manoel Urbano ¿ 84). 11. (Marechal Thaumaturgo ¿ 119). 12. (Mâncio Lima ¿ 151). 13. (Plácido de Castro ¿ 173). 14. (Porto Acre ¿ 142). 15. (Porto Walter ¿ 74). 16. (Rodrigo Alves ¿ 139). 17. (Santa Rosa do Purus ¿ 41). 18. (Sena Madureira ¿ 305). 19. (Senador Guiomar ¿ 205). 20. (Tarauacá ¿ 316). 21. (Xapuri ¿ 129) e 22. (Rio Branco ¿ 2.784 (divididos para centro e 10 distritos)).  "
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"AC";"AC";"ACRE";"AC013152018";"12/09/2018";"14614894000114";"ERIC LIMA BARBOSA - ME";"PONTUAL PESQUISAS";"Deputado Federal, Senador, Governador, Deputado Distrital, Deputado Estadual";"07/09/2018";"17/09/2018";"5950";"9079";"Alice Nascimento de Assis";"20000,00";"14614894000114";"ERIC LIMA BARBOSA - ME";"#NULO#";"14614894000114";"ERIC LIMA BARBOSA - ME";"A pesquisa será realizada envolvendo todos os 21 municípios do interior e a capital pertencentes as zonas eleitorais do estado do Acre (a definição das zonas pode ser encontrada em http://www.tre-ac.jus.br). Do qual a população de estudo será o conjunto de eleitores com 16 anos ou mais, com registro eleitoral no município de Rio Branco e seus 21 municípios e estando aptos a votar nas eleições gerais no Brasil para 2018. A metodologia aplicada pela Pontual Pesquisas obedecerá a técnica de pesquisa transversal do tipo quantitativa por meio de aplicação de questionário estruturado a rigor de cálculo de amostragem probabilística aleatória simples, com efetuação de pesquisas em pontos de fluxo ou domiciliares, com entrevistas voluntárias e confidenciais, obedecendo ao regime de quotas (base TSE de 2018, TRE de 2018 e Censo 2010/PNAD 2016) por densidade eleitoral das regiões, sexo, idade, grau de instrução e nível econômico. A coleta de dados ocorreu nos dias 07 a 17 de setembro/2018 na capital do estado e os 21 municípios. A Pontual Pesquisas utilizará questionários previamente validado através de estudo piloto, por equipe treinada, sendo composta por 12 entrevistadores, 02 supervisores e 01 coordenador.   ";"Cada entrevistado será alcançado através de sorteio aleatório simples, representando que todos têm a mesma chance de ser sorteado para o estudo, garantindo assim, metodologia adequada de representações para as variáveis que apresentam ponderações quanto a sexo, idade, grau de instrução e nível econômico. Serão realizadas 5950 entrevistas eleitorais, a distribuição prevista será de, 2776 para Rio Branco (46,7%) e 3174 indivíduos no interior (53,3%), pela variável Sexo será de 51,5% do Feminino e 48,5% do Masculino. Quanto à variável Idade (faixa etária), a distribuição será a seguinte: 21,5% (16-24 anos), 24,2% (25-34 anos), 21,6% (35-44 anos) e 32,7% (acima de 45 anos), GRAU DE INSTRUÇÃO: Analfabeto / lê e escreve (21,2%), Ensino Fundamental incompleto/completo (26,5%), Ensino Médio incompleto/completo (36,7%), Superior incompleto/completo (15,5%), conforme dados do TSE, de agosto de 2018. Quanto a variável nível econômico (faixa renda): IBGE/PNAD-2016, Até 954,00 (68,9%). Mais de R$ 954,00 a R$2.862,00 (25,0%). Mais de R$ 2.862,01 a R$ 4.770,00 (3,7%). Acima de R$ 4.770,00 (2,4%). Não quis responder. Apesar de perguntarmos acerca da variável Religião não serão aplicadas nenhuma ponderação, considerando que essa variável tenham pouca consistência histórica. A margem de erro máxima de 1,26 pontos percentuais para mais ou para menos, considerando o intervalo de confiança de 95%, conforme Morettin (2009) página 229. O universo da pesquisa é de acordo com o TRE AC - Tribunal Regional Eleitoral do Estado do Acre, formado por 547.680 eleitores (atualizado em 16/08/2018, às 15:00hs) aptos a votar no Acre.";"Para controle, verificação e conferência das informações coletadas serão desenvolvidos trabalhos com equipes composta de 12 entrevistadores, 02 supervisores, 01 coordenador. Neste estudo, os supervisores e coordenadores serão responsáveis por realizar conferência de 10% dos questionários preenchidos em campo, procedimento adotado para efeito de verificação e coerência das informações coletadas. Após esta etapa, os questionários são verificados, durante todas as etapas, quanto a construção do banco de dados e análise das variáveis.   ";"As coletas foram realizadas obedecendo os seguintes cálculos de amostragem determinado, para os municípios e a capital.   1. (Acrelândia - 96). 2. (Assis Brasil ¿ 62). 3. (Brasileia ¿ 174). 4. (Bujari ¿ 94). 5. (Capixaba ¿ 74). 6. (Cruzeiro do Sul ¿ 593). 7. (Epitaciolândia ¿ 117). 8. (Feijó ¿ 223). 9. (Jordão ¿ 52). 10. (Manoel Urbano ¿ 135). 11. (Marechal Thaumaturgo ¿ 74). 12. (Mâncio Lima ¿ 104). 13. (Plácido de Castro ¿ 125). 14. (Porto Acre ¿ 134). 15. (Porto Walter ¿ 66). 16. (Rodrigo Alves ¿ 120). 17. (Santa Rosa do Purus ¿ 36). 18. (Sena Madureira ¿ 307). 19. (Senador Guiomar ¿ 186). 20. (Tarauacá ¿ 278). 21. (Xapuri ¿ 124) e 22. (Rio Branco ¿ 2.776) - distribuídos nos seguintes distritos regionais e bairros: I - REGIONAL BELO JARDIM: Santa Inêz (37). Belo Jardim I (34). Belo Jardim II (31). Santo Afonso (31). II - REGIONAL CADEIA VELHA: Base (31). Baixa da Colina (37). Morada do Sol (46). Adalberto Aragão (37). Procon (31). Vila Ivonete (31). Jardim Tropical (46). Jardim América (31). José Augusto (31). Habitasa (31). Cadeia Velha (46). Capoeira (31). Conj. Guiomard Santos (46). III - REGIONAL CALAFATE: Waldemar Maciel (31). Calafate (37). Portal da Amazônia (37). IV - REGIONAL EST. EXPERIMENTAL: Universitário (46). Mocinha Magalhães (46). Jardim Primavera (31). Tangará (46). Isaura Parente (46). Nova Estação (46). Paz (31). Res.Petropolis/Mariana (31). Tucumã (46). Estação Experimental (46). Manoel Julião (46). Conquista (62). Rui Lino (31). Joafra (31). V - REGIONAL FLORESTA: Mascarenhas de Morais (31). Conj. Bela Vista (31). Castelo Branco (28). Ivete Vargas (31). LBA/Vila Betel (46). Nova Esperança (46). Novo Horizonte (31). Doca Furtado (31). VI - REGIONAL BAIXADA: João Eduardo I (34). João Eduardo II (34). Boa União (34). Plácido de Castro (34). Volta Seca (31). Pista (34). Preventório (31). Bahia Nova (37). Palheiral (31). Airton Senna (31). Boa Vista (31). VII - REGIONAL SÃO FRANCISCO: Apolônio Sales (37). Placas (37). Chico Mendes (40). Vitória (40). Eldorado (40). Ouricuri (31). VIII - REGIONAL SEIS DE AGOSTO: Seis de Agosto (46). Canaã (46). Cidade Nova (46). Triângulo Velho (37). Triângulo Novo (37). Praia do Amapá (31). IX - REGIONAL TANCREDO NEVES: Defesa Civil (30). Montanhês (37). Tancredo Neves (37). Alto Alegre (37). Adalberto Sena (37). Wanderley Dantas (37). Xavier Maia (30). Raimundo Melo (28). X - REGIONAL VILA ACRE: Vila Acre (25). Benfica (25).  Santa Helena (25). Vila da Amizade (25).  "
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"AC";"AC";"ACRE";"AC013602018";"17/08/2018";"23254436000102";"VOX DO BRASIL PESQUISAS E PARTICIPACOES LTDA";"#NULO#";"Governador, Senador";"11/08/2018";"18/08/2018";"1100";"CONRE (6a região) Nº 8641";"Maria Cecilia Sacramento Souza ";"93484,00";"02787053000120";"ACRE PUBLICIDADE LTDA / ACRE PUBLICIDADE";"Recursos Próprios";"23254436000102";"VOX DO BRASIL PESQUISAS E PARTICIPACOES LTDA";"Pesquisa quantitativa, que consiste na realização de entrevistas pessoais, com a aplicação de questionários estruturados e padronizados junto a uma amostra representativa do eleitorado do estado do Acre.  ";"Público pesquisado: eleitores no estado do Acre.     Tipo de amostra: A amostra é representativa do eleitorado do estado do Acre e para as seguintes regiões: Capital e Interior. A amostra foi selecionada em dois estágios:     1º estágio: seleção probabilística de municípios, através do método PPT (Probabilidade Proporcional ao Tamanho), tomando como base o número de eleitores de cada município.    2º estágio: seleção dos respondentes dentro do município através de uma quota proporcional de Gênero, Idade, Escolaridade e Renda Familiar, de acordo com o perfil da população em estudo.    As entrevistas foram pessoais e domiciliares.    Fonte de dados: IBGE, Censo 2010 e PNAD 2015                TSE, Cadastro de Eleitores 2018    Tamanho da amostra: 1.100 entrevistas.    Ponderação: Devido à metodologia amostral adotada as proporções quanto a sexo, idade, escolaridade, renda familiar e região da amostra são as mesmas do universo pesquisado, com base no Censo Demográfico de 2010 ¿ IBGE e no Cadastro de Eleitores 2018 do TSE. Portanto os fatores de ponderação a serem aplicados nas variáveis sexo, idade, escolaridade e renda familiar e região assumem valor igual a 1(um).    Área física de realização da pesquisa: A ser informada e fornecida conforme artigo 2º, inciso X 6º § da Instrução Nº 0604337-81.2017.6.00.0000 do Tribunal Superior Eleitoral ¿ TSE para o pleito de 2018.     Intervalo de Confiança/Margem de Erro: O intervalo de confiança estimado é de 95% e a margem de erro máxima estimada é de 2,9 pontos percentuais para mais ou para menos sobre os resultados encontrados no total da amostra.    Checagem: Logo após a realização da coleta de dados, é feito o trabalho de checagem das entrevistas junto aos respondentes. O objetivo é, sobretudo, garantir que a entrevista foi realmente realizada e verificar como o respondente se sentiu em relação à pesquisa. Há perguntas do questionário que são reproduzidas para certificarmos de sua correta aplicação e há outras questões que se referem exclusivamente à performance do entrevistador. São aproximadamente 20% dos respondentes de cada entrevistador que irão receber o contato dos checadores.  ";"Para a realização da pesquisa será utilizada uma equipe de entrevistadores e supervisores devidamente treinada para este trabalho. Após os trabalhos de campo, os questionários são submetidos a uma fiscalização que consiste no retorno a campo de 20% dos questionários aplicados individualmente pelos entrevistadores, para verificação das respostas e da adequação dos entrevistados aos parâmetros amostrais.  ";"Dados relativos aos municípios e bairros serão informados de acordo com a Resolução 23.549/2017."
"24/08/2022";"00:10:36";"2018";"5";"Eleições Gerais 2018";"AC";"AC";"ACRE";"AC016922018";"11/07/2018";"02170847000140";"DATA CONTROL INSTITUTO DE PESQUISA LTDA - ME";"DATA CONTROL INSTITUTO DE PESQUISA";"Senador, Deputado Distrital, Deputado Estadual, Governador, Deputado Federal";"14/07/2018";"24/07/2018";"1500";"7919 5ª Região";"Raimundo Nonato Castro";"12000,00";"02170847000140";"DATA CONTROL INSTITUTO DE PESQUISA LTDA - ME";"#NULO#";"02170847000140";"DATA CONTROL INSTITUTO DE PESQUISA LTDA - ME";"Através da aplicação de questionário elaborado especificamente para atender os objetivos da pesquisa aplicada em domicílios nos bairros da cidade. Para aplicação dos questionários serão utilizados pesquisadores e checadores devidamente treinados para abordagem. Serão checados simultaneamente à aplicação 30% (trinta por cento) dos questionários e 5% (cinco por cento) após a coleta de dados. Será utilizado o método PPT ¿ Probabilidade Proporcional ao Tamanho, tendo como base o total de eleitores do município estratificados por sexo, faixa etária, escolaridade, renda e religião.";"Plano amostral e ponderação quanto a sexo, idade, grau de instrução e nível econômico do entrevistado. intervalo de confiança e margem de erro:  Sexo: Masculino 50,7%, Feminino 49,3%. Faixa etária 16 a 17 anos 2,75%, 18 a 24 19,37%, 25 a 34 24,14%, 35 a 44 21,45%, 45 a 59 19,70% e 60 ou mais 12,59%. Grau de instrução: Analfabeto/lê e escreve 21,22%, Ensino fundamental 26,55%, Ensino médio 36,71% e Ensino Superior 15,55%. Faixa de renda de 0 a 2 SM 67,4%, de 2 a 5 SM 26,55%, de 5 a 10 SM 4,3% e acima de 10 SM 1,0%. Intervalo de confiança de 95% e margem de erro de 3,0%  ";"Sistema interno de controle e verificação, conferência e fiscalização da coleta de dados e do trabalho de campo:  Serão checados simultaneamente à aplicação 30% (trinta por cento) dos questionários e 5% (cinco por cento) após a coleta de dados. Internamente utilizamos tecnologia SPHINX e M2 com georreferenciamento parcial dos entrevistados.  ";"Rio Branco será amostrada nas Regionais Estação Experimental, João Eduardo, Calafate. 6 de Agosto, Belo Jardim, Vila Acre, Cadeia Velha, São Francisco, Tancredo Neves e Floresta.  Nos demais municípios, dividiremos a cidade em quatro quadrantes de onde colheremos a amostra de cada quadrante, obedecendo-se as características demográficas e socioeconômica de cada quadrante."
